,acq_time_hours,orbit,year,satellite
S1A_IW_GRDH_1SDV_20200720T171616_20200720T171646_033541_03E2FA,17.27111111111111,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200720T171646_20200720T171711_033541_03E2FA,17.279444444444444,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200722T165947_20200722T170016_033570_03E3EC,16.99638888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200722T170016_20200722T170041_033570_03E3EC,17.004444444444445,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200801T171617_20200801T171646_033716_03E85E,17.27138888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200801T171646_20200801T171711_033716_03E85E,17.279444444444444,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200803T165947_20200803T170016_033745_03E943,16.99638888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200803T170016_20200803T170041_033745_03E943,17.004444444444445,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200813T171618_20200813T171647_033891_03EE3E,17.271666666666665,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200813T171647_20200813T171712_033891_03EE3E,17.279722222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200815T165948_20200815T170017_033920_03EF4C,16.996666666666666,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200815T170017_20200815T170042_033920_03EF4C,17.004722222222224,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200825T171619_20200825T171648_034066_03F475,17.271944444444443,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200825T171648_20200825T171713_034066_03F475,17.279999999999998,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200827T165949_20200827T170018_034095_03F575,16.996944444444445,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200827T170018_20200827T170043_034095_03F575,17.005,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200906T171619_20200906T171648_034241_03FA97,17.271944444444443,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200906T171648_20200906T171713_034241_03FA97,17.279999999999998,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200908T165949_20200908T170018_034270_03FB9E,16.996944444444445,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200908T170018_20200908T170043_034270_03FB9E,17.005,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200918T171620_20200918T171649_034416_0400BD,17.272222222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200918T171649_20200918T171714_034416_0400BD,17.280277777777776,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200920T165950_20200920T170019_034445_0401DC,16.997222222222224,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200920T170019_20200920T170044_034445_0401DC,17.005277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200930T171620_20200930T171649_034591_0406F3,17.272222222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200930T171649_20200930T171714_034591_0406F3,17.280277777777776,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201002T165950_20201002T170019_034620_0407FE,16.997222222222224,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201002T170019_20201002T170044_034620_0407FE,17.005277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201012T171620_20201012T171649_034766_040D09,17.272222222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201012T171649_20201012T171714_034766_040D09,17.280277777777776,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201014T165950_20201014T170019_034795_040E19,16.997222222222224,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201014T170019_20201014T170044_034795_040E19,17.005277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201024T171620_20201024T171649_034941_04131E,17.272222222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201024T171649_20201024T171714_034941_04131E,17.280277777777776,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201026T165950_20201026T170019_034970_04141B,16.997222222222224,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201026T170019_20201026T170044_034970_04141B,17.005277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201105T171620_20201105T171649_035116_04191B,17.272222222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201105T171649_20201105T171714_035116_04191B,17.280277777777776,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201117T171620_20201117T171649_035291_041F40,17.272222222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201117T171649_20201117T171714_035291_041F40,17.280277777777776,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201119T165950_20201119T170019_035320_04203D,16.997222222222224,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201119T170019_20201119T170044_035320_04203D,17.005277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201129T171619_20201129T171648_035466_042548,17.271944444444443,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201129T171648_20201129T171713_035466_042548,17.279999999999998,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201201T165949_20201201T170018_035495_042653,16.996944444444445,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201201T170018_20201201T170043_035495_042653,17.005,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201213T165949_20201213T170018_035670_042C50,16.996944444444445,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201213T170018_20201213T170043_035670_042C50,17.005,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201223T171618_20201223T171647_035816_043153,17.271666666666665,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201223T171647_20201223T171712_035816_043153,17.279722222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201225T165948_20201225T170017_035845_043257,16.996666666666666,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201225T170017_20201225T170042_035845_043257,17.004722222222224,DESCENDING,2020,S1A
S1B_IW_GRDH_1SDV_20200104T035432_20200104T035457_019662_025292,3.908888888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200104T035457_20200104T035524_019662_025292,3.915833333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200128T035431_20200128T035456_020012_025DC2,3.908611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200128T035456_20200128T035523_020012_025DC2,3.9155555555555557,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200209T035431_20200209T035456_020187_026373,3.908611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200209T035456_20200209T035523_020187_026373,3.9155555555555557,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200221T035431_20200221T035456_020362_02690D,3.908611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200221T035456_20200221T035523_020362_02690D,3.9155555555555557,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200304T035431_20200304T035456_020537_026EA5,3.908611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200304T035456_20200304T035523_020537_026EA5,3.9155555555555557,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200316T035431_20200316T035456_020712_027435,3.908611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200316T035456_20200316T035523_020712_027435,3.9155555555555557,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200328T035431_20200328T035456_020887_0279B9,3.908611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200328T035456_20200328T035523_020887_0279B9,3.9155555555555557,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200330T033804_20200330T033829_020916_027AAD,3.6344444444444446,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200330T033829_20200330T033901_020916_027AAD,3.641388888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200411T033804_20200411T033829_021091_02803D,3.6344444444444446,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200411T033829_20200411T033902_021091_02803D,3.641388888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200421T035432_20200421T035457_021237_0284C9,3.908888888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200421T035457_20200421T035524_021237_0284C9,3.915833333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200423T033804_20200423T033829_021266_0285C2,3.6344444444444446,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200423T033829_20200423T033902_021266_0285C2,3.641388888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200527T035434_20200527T035459_021762_0294D9,3.9094444444444445,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200527T035459_20200527T035526_021762_0294D9,3.9163888888888887,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200608T035435_20200608T035500_021937_029A17,3.9097222222222223,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200608T035500_20200608T035527_021937_029A17,3.9166666666666665,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200620T035435_20200620T035500_022112_029F67,3.9097222222222223,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200620T035500_20200620T035527_022112_029F67,3.9166666666666665,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200622T033808_20200622T033833_022141_02A05A,3.6355555555555554,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200622T033833_20200622T033906_022141_02A05A,3.6425,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200702T035436_20200702T035501_022287_02A4C4,3.9099999999999997,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200702T035501_20200702T035528_022287_02A4C4,3.9169444444444443,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200704T033808_20200704T033833_022316_02A5B2,3.6355555555555554,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200704T033833_20200704T033906_022316_02A5B2,3.6425,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200714T035437_20200714T035502_022462_02AA12,3.9102777777777775,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200714T035502_20200714T035529_022462_02AA12,3.917222222222222,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200716T033809_20200716T033834_022491_02AAFE,3.6358333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200716T033834_20200716T033907_022491_02AAFE,3.642777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200726T035437_20200726T035502_022637_02AF66,3.9102777777777775,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200726T035502_20200726T035529_022637_02AF66,3.917222222222222,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200728T033810_20200728T033835_022666_02B054,3.636111111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200728T033835_20200728T033908_022666_02B054,3.6430555555555557,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200807T035438_20200807T035503_022812_02B4B9,3.9105555555555553,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200807T035503_20200807T035530_022812_02B4B9,3.9175,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200809T033811_20200809T033836_022841_02B5B0,3.636388888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200809T033836_20200809T033909_022841_02B5B0,3.643333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200819T035439_20200819T035504_022987_02BA28,3.910833333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200819T035504_20200819T035531_022987_02BA28,3.917777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200821T033811_20200821T033836_023016_02BB24,3.636388888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200821T033836_20200821T033909_023016_02BB24,3.643333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200831T035439_20200831T035504_023162_02BFA6,3.910833333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200831T035504_20200831T035531_023162_02BFA6,3.917777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200902T033812_20200902T033837_023191_02C096,3.6366666666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200902T033837_20200902T033910_023191_02C096,3.643611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200912T035440_20200912T035505_023337_02C51F,3.911111111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200912T035505_20200912T035532_023337_02C51F,3.9180555555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200914T033812_20200914T033837_023366_02C613,3.6366666666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200914T033837_20200914T033910_023366_02C613,3.643611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200926T033813_20200926T033838_023541_02CB8F,3.6369444444444445,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200926T033838_20200926T033911_023541_02CB8F,3.6438888888888887,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201006T035440_20201006T035505_023687_02D01D,3.911111111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201006T035505_20201006T035532_023687_02D01D,3.9180555555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201008T033813_20201008T033838_023716_02D108,3.6369444444444445,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201008T033838_20201008T033911_023716_02D108,3.6438888888888887,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201018T035440_20201018T035505_023862_02D581,3.911111111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201018T035505_20201018T035532_023862_02D581,3.9180555555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201020T033813_20201020T033838_023891_02D676,3.6369444444444445,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201020T033838_20201020T033911_023891_02D676,3.6438888888888887,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201030T035441_20201030T035506_024037_02DB00,3.911388888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201030T035506_20201030T035533_024037_02DB00,3.918333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201101T033813_20201101T033838_024066_02DBF0,3.6369444444444445,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201101T033838_20201101T033911_024066_02DBF0,3.6438888888888887,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201113T033813_20201113T033838_024241_02E161,3.6369444444444445,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201113T033838_20201113T033911_024241_02E161,3.6438888888888887,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201123T035440_20201123T035505_024387_02E5F6,3.911111111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201123T035505_20201123T035532_024387_02E5F6,3.9180555555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201205T035440_20201205T035505_024562_02EB7E,3.911111111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201205T035505_20201205T035532_024562_02EB7E,3.9180555555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201207T033812_20201207T033837_024591_02EC82,3.6366666666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201207T033837_20201207T033910_024591_02EC82,3.643611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201219T033812_20201219T033837_024766_02F229,3.6366666666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201219T033837_20201219T033909_024766_02F229,3.643611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201229T035439_20201229T035504_024912_02F6DC,3.910833333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201229T035504_20201229T035531_024912_02F6DC,3.917777777777778,ASCENDING,2020,S1B
S1A_IW_GRDH_1SDV_20210104T171618_20210104T171647_035991_043768,17.271666666666665,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210104T171647_20210104T171712_035991_043768,17.279722222222222,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210106T165948_20210106T170017_036020_043872,16.996666666666666,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210106T170017_20210106T170042_036020_043872,17.004722222222224,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210116T171617_20210116T171646_036166_043D8D,17.27138888888889,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210116T171646_20210116T171711_036166_043D8D,17.279444444444444,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210118T165947_20210118T170016_036195_043E96,16.99638888888889,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210118T170016_20210118T170041_036195_043E96,17.004444444444445,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210128T171617_20210128T171646_036341_0443A5,17.27138888888889,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210128T171646_20210128T171711_036341_0443A5,17.279444444444444,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210209T171616_20210209T171645_036516_0449B4,17.27111111111111,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210209T171645_20210209T171710_036516_0449B4,17.279166666666665,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210211T165946_20210211T170015_036545_044AB9,16.996111111111112,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210211T170015_20210211T170040_036545_044AB9,17.004166666666666,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210221T171616_20210221T171645_036691_044FD4,17.27111111111111,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210221T171645_20210221T171710_036691_044FD4,17.279166666666665,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210223T165946_20210223T170015_036720_0450D4,16.996111111111112,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210223T170015_20210223T170040_036720_0450D4,17.004166666666666,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210305T171616_20210305T171645_036866_0455DF,17.27111111111111,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210305T171645_20210305T171710_036866_0455DF,17.279166666666665,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210307T165946_20210307T170015_036895_0456F2,16.996111111111112,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210307T170015_20210307T170040_036895_0456F2,17.004166666666666,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210317T171616_20210317T171645_037041_045C03,17.27111111111111,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210317T171645_20210317T171710_037041_045C03,17.279166666666665,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210319T165946_20210319T170015_037070_045D0B,16.996111111111112,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210319T170015_20210319T170040_037070_045D0B,17.004166666666666,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210329T171616_20210329T171645_037216_04620B,17.27111111111111,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210329T171645_20210329T171710_037216_04620B,17.279166666666665,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210331T165946_20210331T170015_037245_046317,16.996111111111112,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210331T170015_20210331T170040_037245_046317,17.004166666666666,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210410T171617_20210410T171646_037391_046812,17.27138888888889,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210410T171646_20210410T171711_037391_046812,17.279444444444444,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210412T165947_20210412T170016_037420_04691F,16.99638888888889,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210412T170016_20210412T170041_037420_04691F,17.004444444444445,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210422T171617_20210422T171646_037566_046E26,17.27138888888889,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210422T171646_20210422T171711_037566_046E26,17.279444444444444,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210424T165947_20210424T170017_037595_046F29,16.99638888888889,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210424T170017_20210424T170042_037595_046F29,17.004722222222224,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210504T171618_20210504T171647_037741_047440,17.271666666666665,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210504T171647_20210504T171712_037741_047440,17.279722222222222,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210506T165948_20210506T170017_037770_04752F,16.996666666666666,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210506T170017_20210506T170042_037770_04752F,17.004722222222224,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210516T171618_20210516T171647_037916_04798A,17.271666666666665,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210516T171647_20210516T171712_037916_04798A,17.279722222222222,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210528T171619_20210528T171648_038091_047ED4,17.271944444444443,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210528T171648_20210528T171713_038091_047ED4,17.279999999999998,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210530T165949_20210530T170018_038120_047FB8,16.996944444444445,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210530T170018_20210530T170043_038120_047FB8,17.005,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210609T171620_20210609T171649_038266_0483FF,17.272222222222222,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210609T171649_20210609T171714_038266_0483FF,17.280277777777776,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210611T165950_20210611T170019_038295_0484E7,16.997222222222224,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210611T170019_20210611T170044_038295_0484E7,17.005277777777778,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210621T171621_20210621T171650_038441_04893B,17.272499999999997,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210621T171650_20210621T171715_038441_04893B,17.280555555555555,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210623T165951_20210623T170020_038470_048A1D,16.997500000000002,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210623T170020_20210623T170045_038470_048A1D,17.005555555555556,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210703T171621_20210703T171650_038616_048E79,17.272499999999997,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210703T171650_20210703T171715_038616_048E79,17.280555555555555,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210705T165951_20210705T170021_038645_048F67,16.997500000000002,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210705T170021_20210705T170046_038645_048F67,17.00583333333333,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210715T171622_20210715T171651_038791_0493BE,17.272777777777776,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210715T171651_20210715T171716_038791_0493BE,17.280833333333334,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210717T165952_20210717T170021_038820_0494A4,16.997777777777777,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210717T170021_20210717T170046_038820_0494A4,17.00583333333333,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210727T171623_20210727T171652_038966_049900,17.273055555555555,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210727T171652_20210727T171717_038966_049900,17.28111111111111,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210729T165953_20210729T170022_038995_0499D6,16.998055555555556,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210729T170022_20210729T170047_038995_0499D6,17.00611111111111,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210808T171623_20210808T171652_039141_049E88,17.273055555555555,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210808T171652_20210808T171717_039141_049E88,17.28111111111111,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210810T165954_20210810T170023_039170_049F91,16.998333333333335,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210810T170023_20210810T170048_039170_049F91,17.00638888888889,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210820T171624_20210820T171653_039316_04A494,17.273333333333333,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210820T171653_20210820T171718_039316_04A494,17.281388888888888,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210822T165954_20210822T170023_039345_04A591,16.998333333333335,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210822T170023_20210822T170048_039345_04A591,17.00638888888889,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210901T171624_20210901T171653_039491_04AA92,17.273333333333333,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210901T171653_20210901T171718_039491_04AA92,17.281388888888888,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210903T165955_20210903T170024_039520_04AB99,16.998611111111114,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210903T170024_20210903T170049_039520_04AB99,17.006666666666668,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210913T171625_20210913T171654_039666_04B0A3,17.27361111111111,DESCENDING,2021,S1A
